,Unnamed: 0,Tweet_ID,Tweet_Text,Date,In_reply,Retweet_count,Favorite_count,Account,Is_RT,Year,Full_Date,Day,Month,Mention,Hashtag,Engagement_count,week_bin,month_week
129,129,1509216860637741057,@Billy__Dingus Any damage to the audio jack or cable? There's also a cable leading up from each earcup into the hea… https://t.co/Aiy25KZesw,30,Billy__Dingus,0,0,HyperX,N,2022,Wed Mar 30,Wed,Mar,@Billy__Dingus,none,0,5,"Mar, Week 5"
130,130,1509201721142173700,@Billy__Dingus Hey there! Which headset?,30,Billy__Dingus,0,0,HyperX,N,2022,Wed Mar 30,Wed,Mar,@Billy__Dingus,none,0,5,"Mar, Week 5"
131,131,1509199015447044097,"@linguinibob69 Hi! Cloud II Wired, or Wireless? What system are you using with the headset?",30,linguinibob69,0,0,HyperX,N,2022,Wed Mar 30,Wed,Mar,@linguinibob69,none,0,5,"Mar, Week 5"
132,132,1509198112757321732,@caleb_belsey Hey there! That depends. How was the fit of the Stinger for you? Are you only looking for a wired hea… https://t.co/d6DsWqJNzp,30,caleb_belsey,0,0,HyperX,N,2022,Wed Mar 30,Wed,Mar,@caleb_belsey,none,0,5,"Mar, Week 5"
133,133,1509188298161500166,@Ahnyfar Anything you feel like! 🎉 🎉,30,Ahnyfar,0,1,HyperX,N,2022,Wed Mar 30,Wed,Mar,@Ahnyfar,none,1,5,"Mar, Week 5"
134,134,1509100250010632194,@Shawdomm_ Thank you for your trust and support. 💪 ☺️,30,Shawdomm_,0,1,HyperX,N,2022,Wed Mar 30,Wed,Mar,@Shawdomm_,none,1,5,"Mar, Week 5"
135,135,1509082860040380423,"@Lady_LoewenHerz Vielen Dank für Ihr tolles Feedback und es freut uns zu hören, dass Ihnen Ihr HyperX Mikrofon so große Freude bereitet. ☺️",30,Lady_LoewenHerz,0,0,HyperX,N,2022,Wed Mar 30,Wed,Mar,@Lady_LoewenHerz,none,0,5,"Mar, Week 5"
136,136,1509080511242805254,@OrcanGG Hi there! Feel free to drop us a DM see if we can help you out with that 🚑,30,OrcanGG,0,0,HyperX,N,2022,Wed Mar 30,Wed,Mar,@OrcanGG,none,0,5,"Mar, Week 5"
137,137,1509076580747862017,@corporeal_cat Thank you for your great feedback. We are happy that you like your Pudding keycaps. 👌 ☺️,30,corporeal_cat,0,1,HyperX,N,2022,Wed Mar 30,Wed,Mar,@corporeal_cat,none,1,5,"Mar, Week 5"
138,138,1509076048994086914,@sadiesnuts Thank you for your trust and support. 💪 ☺️,30,sadiesnuts,0,1,HyperX,N,2022,Wed Mar 30,Wed,Mar,@sadiesnuts,none,1,5,"Mar, Week 5"
139,139,1509074393841950722,@ESR_Karito Vielen Dank für Ihr tolles Feddback. ☺️,30,ESR_Karito,0,2,HyperX,N,2022,Wed Mar 30,Wed,Mar,@ESR_Karito,none,2,5,"Mar, Week 5"
140,140,1509073693665808384,"@H3athyy Hello, we are happy to help you with that, please send us a DM.",30,H3athyy,0,0,HyperX,N,2022,Wed Mar 30,Wed,Mar,@H3athyy,none,0,5,"Mar, Week 5"
141,141,1509073635692085248,@OfficialKaZeee Can't wait to work with you!,30,OfficialKaZeee,0,1,HyperX,N,2022,Wed Mar 30,Wed,Mar,@OfficialKaZeee,none,1,5,"Mar, Week 5"
142,142,1509064119852355587,"@BiscuitBasher Thanks for the info! Try testing the headset on a different device ie. phone, tablet, or another pla… https://t.co/G3w0MKrBWw",30,BiscuitBasher,0,0,HyperX,N,2022,Wed Mar 30,Wed,Mar,@BiscuitBasher,none,0,5,"Mar, Week 5"
143,143,1509061255637704705,@hozaykage Taking notes... 👀 📝,30,hozaykage,0,1,HyperX,N,2022,Wed Mar 30,Wed,Mar,@hozaykage,none,1,5,"Mar, Week 5"
144,144,1509055709354381313,"@shornhub What features are you looking for and what's your budget? What platforms are you gaming on?

Have you eve… https://t.co/Pw5ZcbwhKr",30,shornhub,0,0,HyperX,N,2022,Wed Mar 30,Wed,Mar,@shornhub,none,0,5,"Mar, Week 5"
145,145,1509045218653396994,@BiscuitBasher Hey there! 👋 Which headset model do you own? Can you provide us with the part number that's listed u… https://t.co/nB2c0Jzuse,30,BiscuitBasher,0,0,HyperX,N,2022,Wed Mar 30,Wed,Mar,@BiscuitBasher,none,0,5,"Mar, Week 5"
146,146,1509041193593753606,@hozaykage We had a limited batch of Cloud Alpha Golds way back in the day. Would you be interested if we brought t… https://t.co/LuHQP2XXMi,30,hozaykage,0,0,HyperX,N,2022,Wed Mar 30,Wed,Mar,@hozaykage,none,0,5,"Mar, Week 5"
147,147,1508969287687413762,@sharris8891 send pics 👀🏎,30,sharris8891,0,1,HyperX,N,2022,Wed Mar 30,Wed,Mar,@sharris8891,none,1,5,"Mar, Week 5"
148,148,1508968945709105156,"@JackFPS_ dear future jack,

RISE AND SHINE. GOOD MORNING ☀️",30,JackFPS_,0,2,HyperX,N,2022,Wed Mar 30,Wed,Mar,@JackFPS_,none,2,5,"Mar, Week 5"
149,149,1508968744781033477,@Rufio1617 hey james 👋,30,Rufio1617,0,1,HyperX,N,2022,Wed Mar 30,Wed,Mar,@Rufio1617,none,1,5,"Mar, Week 5"
150,150,1508968059171577858,@HaloSpidermatty give them many pats and snacks 😭💕,30,HaloSpidermatty,0,2,HyperX,N,2022,Wed Mar 30,Wed,Mar,@HaloSpidermatty,none,2,5,"Mar, Week 5"
151,151,1508967868678897667,@BleuetQc 😱💓,30,BleuetQc,0,1,HyperX,N,2022,Wed Mar 30,Wed,Mar,@BleuetQc,none,1,5,"Mar, Week 5"
152,152,1508967604202835969,@ALI52307248 beautiful 🤌,30,ALI52307248,0,1,HyperX,N,2022,Wed Mar 30,Wed,Mar,@ALI52307248,none,1,5,"Mar, Week 5"
153,153,1508967473143373831,@BAKKEN_TTK 🤩 we're in love,30,BAKKEN_TTK,0,2,HyperX,N,2022,Wed Mar 30,Wed,Mar,@BAKKEN_TTK,none,2,5,"Mar, Week 5"
154,154,1508967050969903105,@RaftyRangTTV time is an illusion ⏳,30,RaftyRangTTV,1,1,HyperX,N,2022,Wed Mar 30,Wed,Mar,@RaftyRangTTV,none,2,5,"Mar, Week 5"
155,155,1508966064134103046,@tejiebear @KingXF88 @Ackwuafina https://t.co/Tta5LPfvUK,30,tejiebear,0,2,HyperX,N,2022,Wed Mar 30,Wed,Mar,@tejiebear,none,2,5,"Mar, Week 5"
156,156,1508965066300801026,@itskeriko thanks for the kind words fam 💗! Hope you have a wonderful week!,30,itskeriko,0,0,HyperX,N,2022,Wed Mar 30,Wed,Mar,@itskeriko,none,0,5,"Mar, Week 5"
157,157,1508964928291438594,@RizingBD never Bryan ☺️,30,RizingBD,0,1,HyperX,N,2022,Wed Mar 30,Wed,Mar,@RizingBD,none,1,5,"Mar, Week 5"
158,158,1508964645557583877,@iAM__Sensei winding down finally 😮‍💨 https://t.co/0ip57WKipk,30,iAM__Sensei,1,1,HyperX,N,2022,Wed Mar 30,Wed,Mar,@iAM__Sensei,none,2,5,"Mar, Week 5"
159,159,1508959298663038976,@crashsmash01 😭 thank you so much friend!! have a wonderful day also!,30,crashsmash01,0,1,HyperX,N,2022,Wed Mar 30,Wed,Mar,@crashsmash01,none,1,5,"Mar, Week 5"
160,160,1508959145126375424,@cyootemma 👋😊,30,cyootemma,0,1,HyperX,N,2022,Wed Mar 30,Wed,Mar,@cyootemma,none,1,5,"Mar, Week 5"
161,161,1508958951659892741,@YinsukiALT bet,30,YinsukiALT,0,0,HyperX,N,2022,Wed Mar 30,Wed,Mar,@YinsukiALT,none,0,5,"Mar, Week 5"
162,162,1508956652917202947,@TrulyxJuliee flex you may ☺️,29,TrulyxJuliee,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@TrulyxJuliee,none,1,5,"Mar, Week 5"
163,163,1508956288989818881,@FlowerKidNena or just on time 😬,29,FlowerKidNena,1,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@FlowerKidNena,none,2,5,"Mar, Week 5"
164,164,1508956005689921548,@jsthere4pokemon thanks homie 🤝,29,jsthere4pokemon,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@jsthere4pokemon,none,1,5,"Mar, Week 5"
165,165,1508955307849883649,"@MaurishaMcSavvy yes we need a break, hot cheetos pls 🥹",29,MaurishaMcSavvy,0,0,HyperX,N,2022,Tue Mar 29,Tue,Mar,@MaurishaMcSavvy,none,0,5,"Mar, Week 5"
166,166,1508954777324978177,@guildesports without building has been a lot of fun 😤,29,guildesports,0,6,HyperX,N,2022,Tue Mar 29,Tue,Mar,@guildesports,none,6,5,"Mar, Week 5"
167,167,1508954385929281536,@sixpathzburner Sova 🦉,29,sixpathzburner,0,0,HyperX,N,2022,Tue Mar 29,Tue,Mar,@sixpathzburner,none,0,5,"Mar, Week 5"
168,168,1508953741197668355,@xSammYxSenpai suppp famm 👋,29,xSammYxSenpai,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@xSammYxSenpai,none,1,5,"Mar, Week 5"
169,169,1508948328104579082,@emobandito666 flex away,29,emobandito666,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@emobandito666,none,1,5,"Mar, Week 5"
170,170,1508948258693042179,@TaroBby_ you were always cool ☺️,29,TaroBby_,0,3,HyperX,N,2022,Tue Mar 29,Tue,Mar,@TaroBby_,none,3,5,"Mar, Week 5"
171,171,1508948167315886087,@lowbudget_pro 1-2-3 testing,29,lowbudget_pro,0,2,HyperX,N,2022,Tue Mar 29,Tue,Mar,@lowbudget_pro,none,2,5,"Mar, Week 5"
172,172,1508948047937486851,@MoodyWeatherASD 🐶🐶 https://t.co/o8pKjcomyD,29,MoodyWeatherASD,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@MoodyWeatherASD,none,1,5,"Mar, Week 5"
173,173,1508947358947721216,@_basskitten HAPPY BDAY FRIEND /ᐠ. ｡.ᐟ\🎂,29,_basskitten,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@_basskitten,none,1,5,"Mar, Week 5"
174,174,1508946843257868288,@durpRL_ @Not_kiwii listen kiwii they said it not us 🫣,29,durpRL_,0,0,HyperX,N,2022,Tue Mar 29,Tue,Mar,@durpRL_,none,0,5,"Mar, Week 5"
175,175,1508946110206787585,@sleepyferris LOVEEEE YOUUUUU 😍,29,sleepyferris,1,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@sleepyferris,none,2,5,"Mar, Week 5"
176,176,1508945978723749891,@TootsieBets 👀 https://t.co/AmPj31MKl6,29,TootsieBets,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@TootsieBets,none,1,5,"Mar, Week 5"
177,177,1508945443912241152,@cran1um_ FASHIONABLY LATE 😬,29,cran1um_,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@cran1um_,none,1,5,"Mar, Week 5"
178,178,1508943197132652544,@GamingLopsided or are you,29,GamingLopsided,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@GamingLopsided,none,1,5,"Mar, Week 5"
179,179,1508943166795223042,@RLVape 😂,29,Vaupaye2,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@RLVape,none,1,5,"Mar, Week 5"
180,180,1508943053888794624,@Andysolo54 💜,29,Andysolo54,0,4,HyperX,N,2022,Tue Mar 29,Tue,Mar,@Andysolo54,none,4,5,"Mar, Week 5"
181,181,1508942847210229760,@forgedcosmos We love our Stinger line 🥰 https://t.co/Skf0V53mE8,29,forgedcosmos,0,0,HyperX,N,2022,Tue Mar 29,Tue,Mar,@forgedcosmos,none,0,5,"Mar, Week 5"
182,182,1508942425242279936,@KlutzyAirfryer 👋🥰,29,KlutzyAirfryer,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@KlutzyAirfryer,none,1,5,"Mar, Week 5"
183,183,1508942358850678786,@dalbenson no headsets were harmed in the making of this tweet,29,dalbenson,1,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@dalbenson,none,2,5,"Mar, Week 5"
184,184,1508942256899649536,@fartripple KIRBYYYYY,29,fartripple,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@fartripple,none,1,5,"Mar, Week 5"
185,185,1508942179867115522,@Raven_x46 haters will say it's photoshopped,29,Raven_x46,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@Raven_x46,none,1,5,"Mar, Week 5"
186,186,1508942103648235523,@Shawdomm_ 🐐,29,Shawdomm_,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@Shawdomm_,none,1,5,"Mar, Week 5"
187,187,1508941996357947401,@Dragonfreaky black for wargreymon 👀,29,Dragonfreaky,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@Dragonfreaky,none,1,5,"Mar, Week 5"
188,188,1508941585328734212,@Trevslol now for HyperX reply 😎,29,Trevslol,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@Trevslol,none,1,5,"Mar, Week 5"
189,189,1508941453006757890,@ItsRake look it us 🥰,29,ItsRake,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@ItsRake,none,1,5,"Mar, Week 5"
190,190,1508941398132682755,@chipsy97482942 all day all day 🔥,29,chipsy97482942,0,0,HyperX,N,2022,Tue Mar 29,Tue,Mar,@chipsy97482942,none,0,5,"Mar, Week 5"
191,191,1508941317425958918,@arealsethfecci 🥺 everyone says 💖,29,arealsethfecci,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@arealsethfecci,none,1,5,"Mar, Week 5"
192,192,1508941210945134598,@itsstark1ller https://t.co/nUo3aLu759,29,itsstark1ller,0,0,HyperX,N,2022,Tue Mar 29,Tue,Mar,@itsstark1ller,none,0,5,"Mar, Week 5"
193,193,1508941169245360128,@WatchGirlsPlay the queens are speaking to us - this is OUR flex!,29,WatchGirlsPlay,0,5,HyperX,N,2022,Tue Mar 29,Tue,Mar,@WatchGirlsPlay,none,5,5,"Mar, Week 5"
194,194,1508941124383039489,@zummmers hi Zums 🥰👋,29,zummmers,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@zummmers,none,1,5,"Mar, Week 5"
195,195,1508940316828594176,@DereckRd2 hey bestiee!,29,DereckRd2,0,0,HyperX,N,2022,Tue Mar 29,Tue,Mar,@DereckRd2,none,0,5,"Mar, Week 5"
196,196,1508939253824188420,@itsniconasty what if we're already a cat girl 🤔,29,itsniconasty,0,6,HyperX,N,2022,Tue Mar 29,Tue,Mar,@itsniconasty,none,6,5,"Mar, Week 5"
197,197,1508937401074216960,@kxcyy_ fjalskfjalksfj,29,kxcyy_,0,3,HyperX,N,2022,Tue Mar 29,Tue,Mar,@kxcyy_,none,3,5,"Mar, Week 5"
198,198,1508936135480815617,@holottablue love YOU Sebas ✨,29,holottablue,1,3,HyperX,N,2022,Tue Mar 29,Tue,Mar,@holottablue,none,4,5,"Mar, Week 5"
199,199,1508934175956471808,@blitzkey_ like the way you're thinkin 😌,29,blitzkey_,0,3,HyperX,N,2022,Tue Mar 29,Tue,Mar,@blitzkey_,none,3,5,"Mar, Week 5"
200,200,1508934032641298432,"@xShannonBruce CUTENESS OVERLOAD 🥰

ahaha start em young 🎮",29,xShannonBruce,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@xShannonBruce,none,1,5,"Mar, Week 5"
201,201,1508933798989221889,@mikeyperk what the dog doin,29,mikeyperk,0,7,HyperX,N,2022,Tue Mar 29,Tue,Mar,@mikeyperk,none,7,5,"Mar, Week 5"
202,202,1508933537499557891,@TimBledsoe 💯,29,TimBledsoe,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@TimBledsoe,none,1,5,"Mar, Week 5"
203,203,1508933392879919108,"@SykoRL it's been a crazy afternoon, but it'll be okay 🤕",29,SykoRL,0,4,HyperX,N,2022,Tue Mar 29,Tue,Mar,@SykoRL,none,4,5,"Mar, Week 5"
204,204,1508933164374265856,@markischarles worth for the matchin setup 😤👍,29,markischarles,0,0,HyperX,N,2022,Tue Mar 29,Tue,Mar,@markischarles,none,0,5,"Mar, Week 5"
205,205,1508932796651237379,@OfficialKaZeee can't wait to see the finished setup 🤩,29,OfficialKaZeee,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@OfficialKaZeee,none,1,5,"Mar, Week 5"
206,206,1508932685510504453,@Konfyoozed so about that https://t.co/6H0GCNzUKT,29,Konfyoozed,0,12,HyperX,N,2022,Tue Mar 29,Tue,Mar,@Konfyoozed,none,12,5,"Mar, Week 5"
207,207,1508932365023793154,@CallumN2006 😳 well thank you,29,CallumN2006,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@CallumN2006,none,1,5,"Mar, Week 5"
208,208,1508932267002847236,@ghostline421 we've been all over the place 🥴,29,ghostline421,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@ghostline421,none,1,5,"Mar, Week 5"
209,209,1508932169149808642,@ZackVelocity Suppppp fam 🙌,29,ZackVelocity,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@ZackVelocity,none,1,5,"Mar, Week 5"
210,210,1508932084236124163,@dubbsmann what a homie 😭💖,29,dubbsmann,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@dubbsmann,none,1,5,"Mar, Week 5"
211,211,1508931932763025412,@TheColeBrewTv YOOO we love waffle house,29,TheColeBrewTv,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@TheColeBrewTv,none,1,5,"Mar, Week 5"
212,212,1508930369462042628,@AlexSaytiev 💖 ya,29,AlexSaytiev,0,3,HyperX,N,2022,Tue Mar 29,Tue,Mar,@AlexSaytiev,none,3,5,"Mar, Week 5"
213,213,1508930292341362692,"@SilariaGames so glad to hear that 🙌

p.s. loveee your sweater ⚡️",29,SilariaGames,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@SilariaGames,none,1,5,"Mar, Week 5"
214,214,1508929983527329794,"@chittymongorian let's chat in the DMs Matt, we're not leaving a friend behind 😤",29,chittymongorian,0,4,HyperX,N,2022,Tue Mar 29,Tue,Mar,@chittymongorian,none,4,5,"Mar, Week 5"
215,215,1508929255031246851,@YouAreRAD ALWAYS 💗,29,YouAreRAD,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@YouAreRAD,none,1,5,"Mar, Week 5"
216,216,1508929207509737472,@kxcyy_ LOL WTH KACEYYY PLS 😂,29,kxcyy_,0,2,HyperX,N,2022,Tue Mar 29,Tue,Mar,@kxcyy_,none,2,5,"Mar, Week 5"
217,217,1508928847072309249,@AlphaKAG https://t.co/czsaNoQgZA,29,AlphaKAG,1,3,HyperX,N,2022,Tue Mar 29,Tue,Mar,@AlphaKAG,none,4,5,"Mar, Week 5"
218,218,1508928793565487104,@GX1101_ haha nO,29,GX1101_,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@GX1101_,none,1,5,"Mar, Week 5"
219,219,1508928763974721541,@sapturnal HIIIIIIIII FRIENDS,29,sapturnal,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@sapturnal,none,1,5,"Mar, Week 5"
220,220,1508928713282314242,"@DlSCREET_ THANK YOU! posture fixed, water gotten 😌

have a fantastic week Austin!",29,DlSCREET_,0,4,HyperX,N,2022,Tue Mar 29,Tue,Mar,@DlSCREET_,none,4,5,"Mar, Week 5"
221,221,1508928554062426115,@magentagg /SWEATS ʷᵉ'ˡˡ ⁿᵒᵗᵉ ᶦᵗ ᵈᵒʷⁿ ᵗʰᵒᵘᵍʰ,29,magentagg,0,3,HyperX,N,2022,Tue Mar 29,Tue,Mar,@magentagg,none,3,5,"Mar, Week 5"
222,222,1508928327892946944,@darkbloomFPS AHHHHHH HI SHYYYYY 😻,29,darkbloomFPS,0,0,HyperX,N,2022,Tue Mar 29,Tue,Mar,@darkbloomFPS,none,0,5,"Mar, Week 5"
223,223,1508928262595960833,@xxkangeexx flex the flexed flex 😳,29,xxkangeexx,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@xxkangeexx,none,1,5,"Mar, Week 5"
224,224,1508928174461419520,@ChipHardbody ayee 😏,29,ChipHardbody,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@ChipHardbody,none,1,5,"Mar, Week 5"
225,225,1508928124083343361,@kiiril love you jon 🥰,29,kiiril,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@kiiril,none,1,5,"Mar, Week 5"
226,226,1508928054835392513,@RyanBLegacy BAM MORE FLEX,29,RyanBLegacy,0,2,HyperX,N,2022,Tue Mar 29,Tue,Mar,@RyanBLegacy,none,2,5,"Mar, Week 5"
227,227,1508927981871194112,"@momocitaaa oh yess, flex away 💪",29,momocitaaa,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@momocitaaa,none,1,5,"Mar, Week 5"
228,228,1508927714312404993,@FaZeClan Sora,29,FaZeClan,0,26,HyperX,N,2022,Tue Mar 29,Tue,Mar,@FaZeClan,none,26,5,"Mar, Week 5"
229,229,1508927292398968843,"@XSET @CecilieKallio @LynnieNoquez @starriebun @EllieGGs @NoiaFPS @NotDuckyD LET'S GOOO, we got goosebumps 🤩❌ https://t.co/O3OP6qfHQu",29,XSET,0,10,HyperX,N,2022,Tue Mar 29,Tue,Mar,@XSET,none,10,5,"Mar, Week 5"
230,230,1508926976375017480,we're responding to comments for the next hour so you can flex to ur friends 💪👀,29,none,8,474,HyperX,N,2022,Tue Mar 29,Tue,Mar,none,none,482,5,"Mar, Week 5"
231,231,1508925383655124992,@Cloud9 SO READY 💙🤍 https://t.co/ZF4JWi5eWx,29,Cloud9,1,56,HyperX,N,2022,Tue Mar 29,Tue,Mar,@Cloud9,none,57,5,"Mar, Week 5"
232,232,1508921077157662724,@Xbox @AmongUsGame @Halo us as a ghost watching this all unfold: https://t.co/Nd3jiJkdWr,29,Xbox,0,69,HyperX,N,2022,Tue Mar 29,Tue,Mar,@Xbox,none,69,5,"Mar, Week 5"
233,233,1508920388264288261,@SmmuggTTV 60% has number keys still 🤣🧐,29,SmmuggTTV,0,2,HyperX,N,2022,Tue Mar 29,Tue,Mar,@SmmuggTTV,none,2,5,"Mar, Week 5"
234,234,1508919475248283650,@JT_ricochet time for a word login now 😆,29,JT_ricochet,0,0,HyperX,N,2022,Tue Mar 29,Tue,Mar,@JT_ricochet,none,0,5,"Mar, Week 5"
235,235,1508886771005739012,@companiondish 😱 this is what dreams are made of,29,companiondish,2,152,HyperX,N,2022,Tue Mar 29,Tue,Mar,@companiondish,none,154,5,"Mar, Week 5"
236,236,1508885347937226754,@Qyndra_ wheww saved 🙌,29,Qyndra_,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@Qyndra_,none,1,5,"Mar, Week 5"
237,237,1508884461072445444,@Cloud9 yesssirrr 🥳,29,Cloud9,0,11,HyperX,N,2022,Tue Mar 29,Tue,Mar,@Cloud9,none,11,5,"Mar, Week 5"
238,238,1508882229992177665,@Deesast3r promos ended a lil earlier in the UK 🥹,29,Deesast3r,0,0,HyperX,N,2022,Tue Mar 29,Tue,Mar,@Deesast3r,none,0,5,"Mar, Week 5"
239,239,1508880092444852224,@Ace_Martian_ efficiency 👏,29,Ace_Martian_,0,0,HyperX,N,2022,Tue Mar 29,Tue,Mar,@Ace_Martian_,none,0,5,"Mar, Week 5"
240,240,1508870135217459203,"@queen_courtney0 we feel that, we speedy with them inputs 🔢",29,queen_courtney0,0,2,HyperX,N,2022,Tue Mar 29,Tue,Mar,@queen_courtney0,none,2,5,"Mar, Week 5"
241,241,1508869974579765248,@GhostIyYT number keys it is 🤝,29,GhostIyYT,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@GhostIyYT,none,1,5,"Mar, Week 5"
242,242,1508866613549965318,"oh what's that? u want the keycaps?
&gt;&gt; https://t.co/wQTfsmwqrL https://t.co/FBrTbhGhP7",29,HyperX,4,85,HyperX,N,2022,Tue Mar 29,Tue,Mar,none,none,89,5,"Mar, Week 5"
243,243,1508866591424929798,be honest are u a numpad or number keys type of person 👀 https://t.co/wU5xU55uRN,29,none,8,278,HyperX,N,2022,Tue Mar 29,Tue,Mar,none,none,286,5,"Mar, Week 5"
244,244,1508809872795750412,@707marco707 Vielen Dank für Ihr positives Feedback. ☺️,29,707marcoFPS,0,2,HyperX,N,2022,Tue Mar 29,Tue,Mar,@707marco707,none,2,5,"Mar, Week 5"
245,245,1508789501136711688,@DerZynix Leider sind die Füße für die HyperX Alloy Origins nicht separat als Ersatzteil verfügbar. Vielen Dank für Ihr Verständnis.,29,DerZynix,0,1,HyperX,N,2022,Tue Mar 29,Tue,Mar,@DerZynix,none,1,5,"Mar, Week 5"
246,246,1508786119672053769,@mrsgumpgaming Thank you for your great feedback. ☺️,29,mrsgumpgaming,0,3,HyperX,N,2022,Tue Mar 29,Tue,Mar,@mrsgumpgaming,none,3,5,"Mar, Week 5"
247,247,1508705742886514693,"@hyperview413 Hi there ! Thank you for contacting HyperX !
Could you please provide us with your headset Part Numbe… https://t.co/F2ggvBj1pv",29,hyperview413,0,0,HyperX,N,2022,Tue Mar 29,Tue,Mar,@hyperview413,none,0,5,"Mar, Week 5"
248,248,1508612053883183109,"@companiondish forget elden ring, we got kirby 😤",29,companiondish,0,53,HyperX,N,2022,Tue Mar 29,Tue,Mar,@companiondish,none,53,5,"Mar, Week 5"
249,249,1508608713132634116,@KINGDOMHEARTS Always in our hearts 💖. Thank for all the magically amazing adventures! https://t.co/g8dv3ChRW2,29,KINGDOMHEARTS,1,17,HyperX,N,2022,Tue Mar 29,Tue,Mar,@KINGDOMHEARTS,none,18,5,"Mar, Week 5"
250,250,1508604643970064394,@Cloud9 💙 🤩 🤍,29,Cloud9,0,14,HyperX,N,2022,Tue Mar 29,Tue,Mar,@Cloud9,none,14,5,"Mar, Week 5"
251,251,1508603148578951168,@Valkyrae LFGGG 👏 https://t.co/LzRVtDCW10,29,Valkyrae,3,301,HyperX,N,2022,Tue Mar 29,Tue,Mar,@Valkyrae,none,304,5,"Mar, Week 5"
252,252,1508600305335689219,@aussiesacc fr we thought that was the majority 🤨,29,aussiesacc,0,0,HyperX,N,2022,Tue Mar 29,Tue,Mar,@aussiesacc,none,0,5,"Mar, Week 5"
253,253,1508599732624850945,"@ProfKilljoy wahz-dee, wahz-duh, wahzd, we've heard it all now 😆",29,ProfKilljoy,0,0,HyperX,N,2022,Tue Mar 29,Tue,Mar,@ProfKilljoy,none,0,5,"Mar, Week 5"
254,254,1508584781000323072,@mokeboyy oh yes we are 💪,28,mokeboyy,0,1,HyperX,N,2022,Mon Mar 28,Mon,Mar,@mokeboyy,none,1,4,"Mar, Week 4"
255,255,1508583418627604483,"Peep our Youtube channel for the full GameTrax episode 🎵
&gt;&gt; https://t.co/fC9UibntYi",28,HyperX,2,43,HyperX,N,2022,Mon Mar 28,Mon,Mar,none,none,45,4,"Mar, Week 4"
256,256,1508583413074247687,"Any Halo lovers in here? 👀

Watch Martin O'Donnell take you through the process of composing the music behind Halo:… https://t.co/loseEYRuhV",28,none,7,107,HyperX,N,2022,Mon Mar 28,Mon,Mar,none,none,114,4,"Mar, Week 4"
257,257,1508548333895229441,lightweight mice &gt; https://t.co/pQq1dMRM33,28,none,3,86,HyperX,N,2022,Mon Mar 28,Mon,Mar,none,none,89,4,"Mar, Week 4"
258,258,1508547247176224771,@1brunoka here's to two more amazing years of gaming 🙌,28,1brunovsk,0,2,HyperX,N,2022,Mon Mar 28,Mon,Mar,@1brunoka,none,2,4,"Mar, Week 4"
259,259,1508547054359887872,@refragged looks cleannnn 🔥,28,refragged,0,2,HyperX,N,2022,Mon Mar 28,Mon,Mar,@refragged,none,2,4,"Mar, Week 4"
260,260,1508546412270608387,@red34284771 we felt it 😤,28,red34284771,0,0,HyperX,N,2022,Mon Mar 28,Mon,Mar,@red34284771,none,0,4,"Mar, Week 4"
